Nreps,      -3avg,      -3std,      -2avg,      -2std,      -1avg,      -1std,       1avg,       1std,       2avg,       2std,       3avg,       3std,       4avg,       4std,       5avg,       5std,       6avg,       6std,       7avg,       7std,       8avg,       8std,       9avg,       9std,     
20         ,4.4986412  ,0.0155949  ,4.1001907  ,0.0138215  ,-0.2942828 ,0.0088378  ,1769.3000000,29.5191285 ,380.7500000,22.9435807 ,83.7000000 ,7.5470454  ,18.6500000 ,3.5135078  ,4.2500000  ,1.8602490  ,0.7000000  ,0.7326951  ,0.1500000  ,0.3663475  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,4.4969824  ,0.0148229  ,4.0989747  ,0.0129189  ,-0.2958838 ,0.0088391  ,1776.0500000,32.6197793 ,375.8500000,19.6636855 ,91.0500000 ,9.6435143  ,19.5000000 ,5.1247593  ,3.0500000  ,1.1459310  ,0.6000000  ,0.6805570  ,0.2000000  ,0.4103913  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,4.5014287  ,0.0175280  ,4.1000306  ,0.0141933  ,-0.2951419 ,0.0072529  ,1774.4000000,43.6124077 ,386.4500000,23.3654603 ,87.8500000 ,10.9317259 ,19.7500000 ,3.5224842  ,3.8000000  ,1.7350868  ,0.7000000  ,0.7326951  ,0.3500000  ,0.5871429  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,4.5030320  ,0.0164756  ,4.0939284  ,0.0164465  ,-0.2985442 ,0.0136100  ,1767.8500000,37.0707361 ,380.7000000,19.7699932 ,89.0500000 ,10.6991146 ,20.6000000 ,5.1339940  ,4.2000000  ,2.1175955  ,0.9500000  ,0.9986833  ,0.2500000  ,0.4442617  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,4.5007941  ,0.0168385  ,4.0976184  ,0.0138552  ,-0.2963266 ,0.0088770  ,1766.0000000,41.9962404 ,376.7000000,17.6876406 ,87.0500000 ,5.7167805  ,20.2500000 ,4.2658374  ,3.7500000  ,1.6181536  ,0.9500000  ,0.8870412  ,0.1000000  ,0.3077935  ,0.1000000  ,0.3077935  ,0.0500000  ,0.2236068  ,
20         ,4.4999211  ,0.0137032  ,4.1022358  ,0.0140127  ,-0.2928773 ,0.0089677  ,1774.8000000,35.3294271 ,371.0000000,19.1668574 ,86.8000000 ,8.2945765  ,18.9000000 ,4.9086390  ,3.5000000  ,2.1884866  ,0.4000000  ,0.8207827  ,0.0500000  ,0.2236068  ,0          ,0          ,0          ,0          ,
20         ,4.4992323  ,0.0117543  ,4.1014369  ,0.0126742  ,-0.2950594 ,0.0062098  ,1769.4500000,42.8061420 ,384.6500000,22.6466565 ,86.1000000 ,10.6765853 ,18.7000000 ,4.7694201  ,4.7000000  ,2.3192558  ,1.2000000  ,1.1964861  ,0.1500000  ,0.3663475  ,0          ,0          ,0          ,0          ,
20         ,4.4999851  ,0.0121836  ,4.1004291  ,0.0148386  ,-0.2977623 ,0.0115617  ,1786.1000000,34.8257316 ,390.3000000,17.6995391 ,87.3000000 ,6.1224350  ,17.4000000 ,4.7284136  ,4.2000000  ,1.5761379  ,0.6500000  ,0.9333020  ,0.0500000  ,0.2236068  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,4.4965148  ,0.0168211  ,4.0958600  ,0.0164500  ,-0.2975355 ,0.0123242  ,1795.5000000,43.2282802 ,378.6500000,19.8130074 ,87.2500000 ,7.6356160  ,19.1500000 ,4.1074387  ,3.4000000  ,1.7888544  ,0.5500000  ,0.8870412  ,0.2000000  ,0.4103913  ,0.0500000  ,0.2236068  ,0          ,0          ,
