Nreps,      -3avg,      -3std,      -2avg,      -2std,      -1avg,      -1std,       1avg,       1std,       2avg,       2std,       3avg,       3std,       4avg,       4std,       5avg,       5std,       6avg,       6std,       7avg,       7std,       8avg,       8std,       9avg,       9std,     
30         ,6.3060789  ,0.0163255  ,5.8842034  ,0.0113895  ,-0.3008081 ,0.0089335  ,3543.5666667,52.3388715 ,756.9666667,28.6951676 ,174.3666667,11.2018574 ,37.9666667 ,7.6224864  ,8.2333333  ,2.9323797  ,1.7000000  ,1.2077337  ,0.1666667  ,0.4611330  ,0.0666667  ,0.2537081  ,0.0333333  ,0.1825742  ,
30         ,6.3040622  ,0.0151637  ,5.8820298  ,0.0138212  ,-0.2975589 ,0.0090816  ,3556.6000000,59.7099888 ,753.6333333,24.8533399 ,174.0000000,12.1994912 ,36.9000000 ,5.3585253  ,7.4333333  ,2.4450278  ,1.5333333  ,1.2242755  ,0.3000000  ,0.5959634  ,0.1000000  ,0.3051286  ,0          ,0          ,
30         ,6.3023536  ,0.0130357  ,5.8861341  ,0.0151275  ,-0.3005775 ,0.0080752  ,3560.0000000,54.5457732 ,747.2000000,26.0627889 ,171.3333333,10.3034421 ,38.4666667 ,5.3545555  ,7.8333333  ,3.0295480  ,1.4333333  ,1.3047218  ,0.3333333  ,0.6064784  ,0          ,0          ,0          ,0          ,
30         ,6.2968167  ,0.0134612  ,5.8861310  ,0.0102378  ,-0.3012922 ,0.0080793  ,3542.4333333,45.0522175 ,755.0333333,26.1448001 ,173.2000000,15.2754028 ,37.6666667 ,6.1326336  ,7.9666667  ,2.1732438  ,1.9333333  ,1.4125871  ,0.2666667  ,0.5208305  ,0.0333333  ,0.1825742  ,0          ,0          ,
30         ,6.2962954  ,0.0110565  ,5.8843760  ,0.0162922  ,-0.2996965 ,0.0101770  ,3556.7666667,59.2823073 ,765.4333333,21.0969573 ,173.4000000,13.8628753 ,37.0000000 ,5.8604460  ,6.4000000  ,2.6208711  ,1.1333333  ,1.1665846  ,0.2000000  ,0.4068381  ,0.1000000  ,0.3051286  ,0          ,0          ,
30         ,6.3013954  ,0.0141698  ,5.8893224  ,0.0109286  ,-0.3030303 ,0.0104869  ,3558.4666667,60.0228309 ,751.4000000,29.6282717 ,170.6666667,10.8479565 ,35.6000000 ,5.4998433  ,7.7666667  ,3.1478875  ,0.9000000  ,0.8448628  ,0.2000000  ,0.4842342  ,0.0666667  ,0.2537081  ,0.0333333  ,0.1825742  ,
30         ,6.3024929  ,0.0114867  ,5.8845964  ,0.0135372  ,-0.3034941 ,0.0092443  ,3564.2000000,53.4514927 ,757.9333333,29.1416674 ,168.3000000,13.6284439 ,36.0000000 ,7.8432928  ,7.4000000  ,1.9404941  ,1.6666667  ,1.2954385  ,0.1000000  ,0.3051286  ,0.0666667  ,0.2537081  ,0          ,0          ,
20         ,6.3032386  ,0.0144951  ,5.8841911  ,0.0085306  ,-0.3017580 ,0.0089677  ,3557.4000000,39.1560979 ,756.3500000,28.5145854 ,175.3500000,11.9043336 ,36.7500000 ,4.8436067  ,8.5500000  ,3.1367935  ,1.6500000  ,1.2258187  ,0.3000000  ,0.7326951  ,0.0500000  ,0.2236068  ,0          ,0          ,
