Nreps,      -3avg,      -3std,      -2avg,      -2std,      -1avg,      -1std,       1avg,       1std,       2avg,       2std,       3avg,       3std,       4avg,       4std,       5avg,       5std,       6avg,       6std,       7avg,       7std,       8avg,       8std,       9avg,       9std,     
20         ,6.8351298  ,0.0127589  ,6.4179564  ,0.0112892  ,-0.2998327 ,0.0083037  ,4211.6000000,46.4456672 ,886.4000000,25.5742469 ,206.2500000,17.2378867 ,46.2500000 ,8.6442862  ,8.7500000  ,2.2448772  ,1.2500000  ,0.7863975  ,0.3000000  ,0.5712406  ,0          ,0          ,0          ,0          ,
20         ,6.8353272  ,0.0117363  ,6.4128728  ,0.0143261  ,-0.3015769 ,0.0075780  ,4198.2500000,42.7106236 ,897.6500000,32.0070305 ,201.7000000,15.6746527 ,46.1000000 ,8.1621721  ,8.2500000  ,2.6332889  ,1.3000000  ,1.6254554  ,0.4500000  ,0.6048053  ,0          ,0          ,0          ,0          ,
20         ,6.8364607  ,0.0168426  ,6.4199883  ,0.0117384  ,-0.3021072 ,0.0077461  ,4203.5500000,46.5159565 ,885.2500000,27.8773158 ,199.8000000,13.6443549 ,42.5000000 ,7.0000000  ,9.9000000  ,1.7137217  ,1.6500000  ,1.5312534  ,0.3000000  ,0.4701623  ,0.1000000  ,0.3077935  ,0.0500000  ,0.2236068  ,
20         ,6.8371087  ,0.0170787  ,6.4134757  ,0.0122994  ,-0.3013833 ,0.0093878  ,4184.1000000,37.6855410 ,897.2500000,27.8829792 ,200.4500000,17.2061036 ,42.6500000 ,6.7999613  ,8.9500000  ,2.3050288  ,1.7000000  ,1.4179303  ,0.2500000  ,0.5501196  ,0.0500000  ,0.2236068  ,0          ,0          ,
20         ,6.8333174  ,0.0102448  ,6.4198846  ,0.0124035  ,-0.3011356 ,0.0086724  ,4205.0000000,70.2424373 ,889.8000000,23.1621288 ,197.7000000,13.6732547 ,43.5500000 ,7.1264888  ,10.0500000 ,3.6631163  ,1.6500000  ,1.2258187  ,0.4500000  ,0.6048053  ,0          ,0          ,0          ,0          ,
20         ,6.8383435  ,0.0164282  ,6.4146124  ,0.0101818  ,-0.2992182 ,0.0071060  ,4210.1500000,57.0856005 ,893.9500000,26.7748409 ,203.1500000,12.5918729 ,41.9000000 ,4.6441814  ,9.4000000  ,3.0676581  ,1.5500000  ,1.2763022  ,0.2000000  ,0.4103913  ,0.1500000  ,0.3663475  ,0          ,0          ,
20         ,6.8292641  ,0.0089863  ,6.4140122  ,0.0188560  ,-0.3026462 ,0.0128923  ,4190.4500000,66.7970020 ,903.4500000,30.5863317 ,199.2500000,11.8316035 ,44.4000000 ,6.8009287  ,9.1000000  ,2.9540338  ,1.9500000  ,1.1909748  ,0.4000000  ,0.6805570  ,0.0000000  ,0.0000000  ,0.0500000  ,0.2236068  ,
20         ,6.8354350  ,0.0152371  ,6.4161365  ,0.0115009  ,-0.3034025 ,0.0078181  ,4198.3500000,67.8180810 ,885.4000000,21.0247974 ,206.0000000,12.8677483 ,44.0500000 ,5.3555186  ,10.8000000 ,3.0192366  ,2.0000000  ,1.3377121  ,0.4000000  ,0.6805570  ,0.1000000  ,0.3077935  ,0          ,0          ,
